i,v
235153,4.3965816595486826e-08
599457,4.3925883973692555e-08
627181,4.3925883973692555e-08
357078,4.3925883973692555e-08
4461,4.3925883973692555e-08
134059,4.3925883973692555e-08
478770,4.3925883973692555e-08
606671,4.3846018730104026e-08
542361,4.3846018730104026e-08
292426,4.3846018730104026e-08
509403,4.380608610830976e-08
549763,4.380608610830976e-08
537227,4.380608610830976e-08
506093,4.376615348651549e-08
641594,4.376615348651549e-08
720450,4.376615348651549e-08
208417,4.3726220864721227e-08
246224,4.3726220864721227e-08
431192,4.3726220864721227e-08
499006,4.368628824292696e-08
562550,4.368628824292696e-08
280069,4.368628824292696e-08
514943,4.36463556211327e-08
439378,4.36463556211327e-08
618351,4.36463556211327e-08
781003,4.360642299933843e-08
449301,4.360642299933843e-08
419019,4.356649037754416e-08
518953,4.356649037754416e-08
4634,4.35265577557499e-08
347868,4.35265577557499e-08
310928,4.35265577557499e-08
510427,4.3486625133955634e-08
500000,4.3486625133955634e-08
555897,4.3486625133955634e-08
18988,4.3486625133955634e-08
548943,4.3486625133955634e-08
351827,4.344669251216136e-08
306758,4.344669251216136e-08
560167,4.344669251216136e-08
430567,4.344669251216136e-08
451841,4.34067598903671e-08
4134,4.3366827268572834e-08
250726,4.332689464677857e-08
302878,4.332689464677857e-08
308405,4.332689464677857e-08
517451,4.332689464677857e-08
561256,4.32869620249843e-08
465823,4.32869620249843e-08
373393,4.32869620249843e-08
531355,4.3247029403190035e-08
542218,4.3247029403190035e-08
243956,4.3247029403190035e-08
501845,4.3247029403190035e-08
424882,4.3247029403190035e-08
343434,4.320709678139577e-08
508473,4.320709678139577e-08
499424,4.320709678139577e-08
424560,4.320709678139577e-08
435573,4.320709678139577e-08
11770,4.3167164159601506e-08
364161,4.3167164159601506e-08
6084,4.3167164159601506e-08
482183,4.3127231537807235e-08
20198,4.308729891601297e-08
454888,4.308729891601297e-08
416898,4.308729891601297e-08
210648,4.3047366294218707e-08
249122,4.3047366294218707e-08
435781,4.3047366294218707e-08
478465,4.300743367242444e-08
513266,4.300743367242444e-08
513508,4.300743367242444e-08
503775,4.296750105063017e-08
449353,4.292756842883591e-08
239533,4.292756842883591e-08
447567,4.288763580704164e-08
376414,4.288763580704164e-08
408312,4.288763580704164e-08
268498,4.288763580704164e-08
481582,4.288763580704164e-08
225851,4.284770318524738e-08
227912,4.284770318524738e-08
501102,4.284770318524738e-08
525463,4.280777056345311e-08
509054,4.280777056345311e-08
501300,4.280777056345311e-08
254591,4.280777056345311e-08
390598,4.280777056345311e-08
519646,4.276783794165884e-08
592680,4.276783794165884e-08
419045,4.276783794165884e-08
516307,4.276783794165884e-08
461035,4.276783794165884e-08
510831,4.276783794165884e-08
298730,4.272790531986458e-08
447980,4.272790531986458e-08
507937,4.272790531986458e-08
292057,4.272790531986458e-08
280104,4.272790531986458e-08
405259,4.2687972698070314e-08
331061,4.2687972698070314e-08
454640,4.264804007627605e-08
195775,4.2568174832687515e-08
556123,4.2568174832687515e-08
276695,4.252824221089325e-08
422213,4.2488309589098986e-08
399143,4.2488309589098986e-08
261245,4.2448376967304715e-08
381018,4.2448376967304715e-08
500184,4.240844434551045e-08
290520,4.240844434551045e-08
430930,4.240844434551045e-08
523317,4.2368511723716187e-08
502675,4.232857910192192e-08
391632,4.232857910192192e-08
556393,4.232857910192192e-08
275790,4.232857910192192e-08
2458,4.232857910192192e-08
385545,4.232857910192192e-08
737041,4.228864648012765e-08
435805,4.228864648012765e-08
441288,4.224871385833339e-08
15772,4.224871385833339e-08
515111,4.220878123653912e-08
273379,4.216884861474486e-08
438297,4.212891599295059e-08
504631,4.208898337115632e-08
484791,4.208898337115632e-08
468987,4.208898337115632e-08
472151,4.208898337115632e-08
435368,4.204905074936206e-08
218867,4.204905074936206e-08
357487,4.204905074936206e-08
510254,4.2009118127567794e-08
494489,4.2009118127567794e-08
511493,4.2009118127567794e-08
460653,4.2009118127567794e-08
542585,4.2009118127567794e-08
455565,4.1969185505773524e-08
436574,4.1969185505773524e-08
253936,4.192925288397926e-08
460287,4.192925288397926e-08
510624,4.192925288397926e-08
403405,4.192925288397926e-08
503111,4.192925288397926e-08
14418,4.192925288397926e-08
383925,4.1889320262184995e-08
5844,4.1889320262184995e-08
514637,4.1889320262184995e-08
6815,4.1889320262184995e-08
445570,4.184938764039073e-08
417519,4.184938764039073e-08
460342,4.180945501859646e-08
360450,4.180945501859646e-08
274894,4.180945501859646e-08
214445,4.180945501859646e-08
374165,4.180945501859646e-08
536092,4.1769522396802195e-08
520108,4.1769522396802195e-08
331578,4.1769522396802195e-08
621226,4.1769522396802195e-08
269141,4.1769522396802195e-08
390829,4.172958977500793e-08
515516,4.172958977500793e-08
424452,4.172958977500793e-08
287261,4.1689657153213667e-08
513580,4.1689657153213667e-08
508349,4.1689657153213667e-08
462601,4.1649724531419396e-08
486954,4.1649724531419396e-08
510373,4.1649724531419396e-08
315283,4.1649724531419396e-08
503798,4.1649724531419396e-08
507627,4.160979190962513e-08
346179,4.160979190962513e-08
192905,4.160979190962513e-08
435215,4.160979190962513e-08
421119,4.156985928783087e-08
379428,4.156985928783087e-08
515100,4.15299266660366e-08
218308,4.15299266660366e-08
452746,4.148999404424233e-08
537711,4.145006142244807e-08
455060,4.137019617885954e-08
498823,4.137019617885954e-08
448307,4.133026355706527e-08
17176,4.133026355706527e-08
513185,4.133026355706527e-08
343997,4.133026355706527e-08
357823,4.1290330935271004e-08
733052,4.1290330935271004e-08
371106,4.125039831347674e-08
466583,4.1210465691682475e-08
414304,4.1210465691682475e-08
242969,4.1210465691682475e-08
317048,4.1170533069888204e-08
306401,4.1170533069888204e-08
512482,4.1170533069888204e-08
653116,4.113060044809394e-08
434040,4.113060044809394e-08
191042,4.113060044809394e-08
21020,4.1090667826299675e-08
665738,4.105073520450541e-08
564456,4.105073520450541e-08
538491,4.0970869960916876e-08
299519,4.093093733912261e-08
508643,4.093093733912261e-08
513599,4.093093733912261e-08
410219,4.089100471732835e-08
18661,4.089100471732835e-08
446775,4.089100471732835e-08
513562,4.089100471732835e-08
530565,4.089100471732835e-08
14511,4.0851072095534076e-08
484465,4.0851072095534076e-08
526285,4.081113947373981e-08
313582,4.081113947373981e-08
10259,4.081113947373981e-08
419754,4.081113947373981e-08
517071,4.081113947373981e-08
293570,4.081113947373981e-08
244257,4.077120685194555e-08
265153,4.073127423015128e-08
599368,4.073127423015128e-08
298741,4.073127423015128e-08
434181,4.073127423015128e-08
16176,4.069134160835701e-08
518593,4.069134160835701e-08
505397,4.069134160835701e-08
393794,4.065140898656275e-08
413773,4.065140898656275e-08
440812,4.065140898656275e-08
409781,4.065140898656275e-08
407026,4.0611476364768484e-08
518349,4.057154374297422e-08
420669,4.057154374297422e-08
189905,4.057154374297422e-08
402242,4.057154374297422e-08
767124,4.057154374297422e-08
628892,4.057154374297422e-08
426924,4.057154374297422e-08
379414,4.053161112117995e-08
377711,4.053161112117995e-08
429298,4.0491678499385684e-08
316268,4.0491678499385684e-08
420845,4.045174587759142e-08
425915,4.045174587759142e-08
292658,4.045174587759142e-08
499405,4.045174587759142e-08
377260,4.0411813255797155e-08
403293,4.0371880634002884e-08
355836,4.033194801220862e-08
435809,4.033194801220862e-08
7263,4.033194801220862e-08
323673,4.033194801220862e-08
1237,4.033194801220862e-08
491529,4.033194801220862e-08
503732,4.033194801220862e-08
429951,4.0292015390414356e-08
430905,4.0292015390414356e-08
507411,4.025208276862009e-08
213434,4.025208276862009e-08
510337,4.0172217525031556e-08
318089,4.0172217525031556e-08
317110,4.013228490323729e-08
504257,4.013228490323729e-08
275519,4.013228490323729e-08
477861,4.013228490323729e-08
20596,4.009235228144303e-08
370720,4.009235228144303e-08
379579,4.0052419659648757e-08
400456,4.0052419659648757e-08
396347,4.001248703785449e-08
303712,4.001248703785449e-08
430977,4.001248703785449e-08
367636,3.997255441606023e-08
54,3.997255441606023e-08
509345,3.997255441606023e-08
506054,3.9932621794265964e-08
20624,3.9932621794265964e-08
391782,3.9932621794265964e-08
536104,3.9932621794265964e-08
790263,3.9932621794265964e-08
240865,3.9932621794265964e-08
579067,3.9932621794265964e-08
350590,3.9932621794265964e-08
271697,3.9932621794265964e-08
661341,3.9932621794265964e-08
379242,3.9932621794265964e-08
762906,3.9932621794265964e-08
467116,3.9932621794265964e-08
1356,3.9932621794265964e-08
1574,3.9932621794265964e-08
790054,3.9932621794265964e-08
575405,3.9932621794265964e-08
601152,3.9932621794265964e-08
289081,3.9932621794265964e-08
293888,3.9932621794265964e-08
495539,3.9932621794265964e-08
191294,3.9932621794265964e-08
216456,3.9932621794265964e-08
479,3.9932621794265964e-08
774001,3.9932621794265964e-08
106,3.9932621794265964e-08
19364,3.9932621794265964e-08
189976,3.9932621794265964e-08
303289,3.9932621794265964e-08
421594,3.9932621794265964e-08
509043,3.9932621794265964e-08
14127,3.9932621794265964e-08
416173,3.9932621794265964e-08
10351,3.9932621794265964e-08
7588,3.9932621794265964e-08
410309,3.9932621794265964e-08
413213,3.9932621794265964e-08
254520,3.9932621794265964e-08
452760,3.9932621794265964e-08
264551,3.9932621794265964e-08
12938,3.9932621794265964e-08
483644,3.9932621794265964e-08
344991,3.9932621794265964e-08
346316,3.9932621794265964e-08
334413,3.9932621794265964e-08
421571,3.9932621794265964e-08
421535,3.9932621794265964e-08
384036,3.989268917247169e-08
766981,3.989268917247169e-08
443245,3.985275655067743e-08
470962,3.985275655067743e-08
430904,3.9812823928883164e-08
511413,3.97728913070889e-08
404597,3.9693026063500364e-08
312451,3.96530934417061e-08
509884,3.96530934417061e-08
344505,3.96530934417061e-08
303410,3.96530934417061e-08
516798,3.96530934417061e-08
429796,3.9613160819911836e-08
535199,3.9613160819911836e-08
504199,3.9613160819911836e-08
402382,3.9573228198117565e-08
501379,3.9573228198117565e-08
510478,3.9573228198117565e-08
479412,3.9573228198117565e-08
474246,3.95332955763233e-08
317037,3.95332955763233e-08
476564,3.95332955763233e-08
787642,3.9493362954529036e-08
431082,3.9493362954529036e-08
522918,3.94134977109405e-08
318350,3.933363246735197e-08
404913,3.933363246735197e-08
344987,3.933363246735197e-08
489911,3.929369984555771e-08
323324,3.929369984555771e-08
266626,3.929369984555771e-08
295446,3.929369984555771e-08
368514,3.929369984555771e-08
767025,3.929369984555771e-08
488914,3.925376722376344e-08
318665,3.925376722376344e-08
454860,3.921383460196917e-08
376168,3.921383460196917e-08
429058,3.921383460196917e-08
445793,3.921383460196917e-08
433834,3.921383460196917e-08
372180,3.921383460196917e-08
381536,3.917390198017491e-08
508306,3.9133969358380644e-08
509544,3.9133969358380644e-08
461425,3.9133969358380644e-08
378405,3.9133969358380644e-08
500247,3.9133969358380644e-08
330844,3.909403673658637e-08
419790,3.909403673658637e-08
385674,3.909403673658637e-08
515975,3.909403673658637e-08
18710,3.905410411479211e-08
525587,3.905410411479211e-08
450011,3.905410411479211e-08
478596,3.905410411479211e-08
483824,3.897423887120358e-08
520185,3.897423887120358e-08
515461,3.897423887120358e-08
511063,3.893430624940931e-08
289194,3.8894373627615045e-08
782219,3.8894373627615045e-08
278572,3.8894373627615045e-08
407023,3.8894373627615045e-08
416408,3.885444100582078e-08
378805,3.885444100582078e-08
481746,3.8814508384026516e-08
407020,3.8814508384026516e-08
8685,3.8814508384026516e-08
472505,3.8814508384026516e-08
188169,3.8774575762232245e-08
426221,3.8774575762232245e-08
11280,3.8774575762232245e-08
433756,3.873464314043798e-08
518879,3.873464314043798e-08
258875,3.869471051864372e-08
323573,3.865477789684945e-08
543178,3.861484527505518e-08
430965,3.857491265326092e-08
343134,3.857491265326092e-08
421110,3.857491265326092e-08
445415,3.857491265326092e-08
516002,3.857491265326092e-08
454428,3.853498003146665e-08
410523,3.853498003146665e-08
483462,3.853498003146665e-08
511479,3.849504740967239e-08
8926,3.841518216608385e-08
284460,3.837524954428959e-08
269375,3.837524954428959e-08
378416,3.837524954428959e-08
500500,3.829538430070106e-08
417204,3.829538430070106e-08
436331,3.825545167890679e-08
520658,3.825545167890679e-08
281991,3.8215519057112525e-08
459795,3.817558643531826e-08
346255,3.8135653813523996e-08
398596,3.8135653813523996e-08
439299,3.8135653813523996e-08
194028,3.8095721191729725e-08
443870,3.8095721191729725e-08
355618,3.8095721191729725e-08
380697,3.805578856993546e-08
478740,3.805578856993546e-08
7012,3.805578856993546e-08
294868,3.80158559481412e-08
17757,3.80158559481412e-08
530586,3.80158559481412e-08
632542,3.797592332634693e-08
423542,3.797592332634693e-08
361386,3.793599070455266e-08
510454,3.78960580827584e-08
19387,3.78960580827584e-08
514257,3.78960580827584e-08
765743,3.785612546096413e-08
433983,3.785612546096413e-08
573480,3.785612546096413e-08
603483,3.781619283916987e-08
14491,3.781619283916987e-08
477713,3.77762602173756e-08
388914,3.773632759558133e-08
517378,3.773632759558133e-08
516256,3.7656462351992805e-08
307852,3.7656462351992805e-08
191135,3.7656462351992805e-08
528662,3.7616529730198534e-08
527568,3.757659710840427e-08
14885,3.757659710840427e-08
532185,3.757659710840427e-08
418549,3.757659710840427e-08
324273,3.7536664486610005e-08
348376,3.7536664486610005e-08
508787,3.7536664486610005e-08
1095,3.749673186481574e-08
698380,3.749673186481574e-08
469501,3.745679924302147e-08
407533,3.745679924302147e-08
250774,3.745679924302147e-08
436827,3.7416866621227205e-08
498185,3.7416866621227205e-08
428361,3.737693399943294e-08
408569,3.737693399943294e-08
217006,3.733700137763868e-08
357596,3.7297068755844406e-08
427393,3.7297068755844406e-08
455019,3.725713613405014e-08
435283,3.725713613405014e-08
507194,3.725713613405014e-08
396503,3.725713613405014e-08
449875,3.721720351225588e-08
465861,3.717727089046161e-08
433035,3.717727089046161e-08
416662,3.717727089046161e-08
499484,3.713733826866734e-08
475833,3.713733826866734e-08
532168,3.709740564687308e-08
294823,3.709740564687308e-08
513147,3.7057473025078813e-08
342542,3.7057473025078813e-08
352224,3.7057473025078813e-08
370322,3.7057473025078813e-08
434449,3.7057473025078813e-08
356857,3.701754040328455e-08
478193,3.701754040328455e-08
394895,3.701754040328455e-08
483150,3.697760778149028e-08
504588,3.697760778149028e-08
432789,3.697760778149028e-08
420035,3.697760778149028e-08
485599,3.6937675159696014e-08
258079,3.6937675159696014e-08
444025,3.6937675159696014e-08
469383,3.689774253790175e-08
456639,3.689774253790175e-08
405239,3.6857809916107485e-08
510436,3.6857809916107485e-08
310710,3.6817877294313214e-08
390603,3.677794467251895e-08
371947,3.677794467251895e-08
293355,3.677794467251895e-08
433120,3.677794467251895e-08
428242,3.677794467251895e-08
515963,3.6738012050724686e-08
475102,3.6738012050724686e-08
329951,3.6738012050724686e-08
409279,3.669807942893042e-08
390347,3.669807942893042e-08
733425,3.665814680713615e-08
351897,3.6618214185341886e-08
516519,3.6618214185341886e-08
455048,3.657828156354762e-08
500690,3.657828156354762e-08
508856,3.657828156354762e-08
269856,3.657828156354762e-08
295563,3.653834894175336e-08
401784,3.653834894175336e-08
242753,3.653834894175336e-08
511101,3.6498416319959086e-08
410492,3.6498416319959086e-08
495646,3.645848369816482e-08
520827,3.645848369816482e-08
408285,3.645848369816482e-08
673178,3.641855107637056e-08
408979,3.641855107637056e-08
289791,3.641855107637056e-08
347969,3.641855107637056e-08
408208,3.6378618454576293e-08
485848,3.6378618454576293e-08
427280,3.6378618454576293e-08
471321,3.633868583278202e-08
4760,3.633868583278202e-08
336012,3.633868583278202e-08
381208,3.633868583278202e-08
222488,3.633868583278202e-08
421106,3.633868583278202e-08
434027,3.629875321098776e-08
340313,3.629875321098776e-08
502829,3.629875321098776e-08
252445,3.629875321098776e-08
342891,3.629875321098776e-08
189762,3.6258820589193494e-08
308399,3.6258820589193494e-08
440252,3.6258820589193494e-08
380400,3.6258820589193494e-08
352694,3.621888796739923e-08
412185,3.621888796739923e-08
300236,3.621888796739923e-08
573591,3.617895534560496e-08
269780,3.6139022723810694e-08
431522,3.6139022723810694e-08
369825,3.6139022723810694e-08
532230,3.609909010201643e-08
5254,3.609909010201643e-08
385878,3.609909010201643e-08
523746,3.6059157480222166e-08
19783,3.6059157480222166e-08
2689,3.6059157480222166e-08
306404,3.6019224858427895e-08
